importer,product,sector,year,continent,opportunity_label
251,3803,Chemicals,2024,Europe,0
170,2102,Agriculture & Food,2024,America,1
208,3305,Chemicals,2024,Europe,2
757,9003,Instruments & Optics,2024,Europe,1
56,5504,Textiles & Clothing,2024,Europe,1
404,5608,Textiles & Clothing,2024,Africa,1
364,2621,Minerals & Raw Materials,2024,Asia,0
50,4414,"Wood, Paper & Leather",2024,Asia,1
70,8201,Metals & Metal Products,2024,Europe,1
100,8438,Machinery & Equipment,2024,Europe,2
348,3210,Chemicals,2024,Europe,1
458,2709,Energy & Hydrocarbons,2024,Asia,2
380,3919,Plastics & Rubber,2024,Europe,2
818,6902,"Stone, Glass & Ceramics",2024,Africa,1
422,2824,Chemicals,2024,Asia,1
191,5908,Textiles & Clothing,2024,Europe,1
180,5204,Textiles & Clothing,2024,Africa,1
705,7007,"Stone, Glass & Ceramics",2024,Europe,1
156,7004,"Stone, Glass & Ceramics",2024,Asia,1
788,2917,Chemicals,2024,Africa,2
862,2816,Chemicals,2024,America,0
144,7604,Metals & Metal Products,2024,Asia,2
56,3306,Chemicals,2024,Europe,1
203,2909,Chemicals,2024,Europe,1
842,8802,Transport,2024,America,2
112,3401,Chemicals,2024,Europe,0
188,2852,Chemicals,2024,America,1
858,3105,Chemicals,2024,America,1
705,4016,Plastics & Rubber,2024,Europe,2
780,8458,Machinery & Equipment,2024,America,0
170,5402,Textiles & Clothing,2024,America,0
320,810,Agriculture & Food,2024,America,2
842,6703,Footwear & Headgear,2024,America,0
300,4808,"Wood, Paper & Leather",2024,Europe,1
894,8801,Transport,2024,Africa,1
642,7207,Metals & Metal Products,2024,Europe,2
372,6305,Textiles & Clothing,2024,Europe,0
24,8446,Machinery & Equipment,2024,Africa,1
688,2621,Minerals & Raw Materials,2024,Unknown,1
428,7013,"Stone, Glass & Ceramics",2024,Europe,1
458,8423,Machinery & Equipment,2024,Asia,0
784,8536,Machinery & Equipment,2024,Asia,2
591,7203,Metals & Metal Products,2024,America,1
188,8903,Transport,2024,America,2
764,3907,Plastics & Rubber,2024,Asia,1
50,5406,Textiles & Clothing,2024,Asia,1
50,2106,Agriculture & Food,2024,Asia,1
384,8311,Metals & Metal Products,2024,Africa,1
348,4407,"Wood, Paper & Leather",2024,Europe,0
410,3213,Chemicals,2024,Asia,0
643,5308,Textiles & Clothing,2024,Asia,0
688,8906,Transport,2024,Unknown,1
620,5607,Textiles & Clothing,2024,Europe,1
834,8486,Machinery & Equipment,2024,Africa,2
364,8464,Machinery & Equipment,2024,Asia,1
24,5511,Textiles & Clothing,2024,Africa,0
104,7212,Metals & Metal Products,2024,Asia,1
702,2201,Agriculture & Food,2024,Asia,1
100,8539,Machinery & Equipment,2024,Europe,1
251,2904,Chemicals,2024,Europe,0
818,3208,Chemicals,2024,Africa,2
340,1901,Agriculture & Food,2024,America,2
724,5207,Textiles & Clothing,2024,Europe,1
100,3407,Chemicals,2024,Europe,1
288,2006,Agriculture & Food,2024,Africa,0
470,1210,Agriculture & Food,2024,Europe,1
144,8715,Transport,2024,Asia,0
188,8706,Transport,2024,America,1
68,2308,Agriculture & Food,2024,America,1
180,910,Agriculture & Food,2024,Africa,0
180,5207,Textiles & Clothing,2024,Africa,0
414,1509,Agriculture & Food,2024,Asia,2
144,3812,Chemicals,2024,Asia,0
214,1902,Agriculture & Food,2024,America,2
818,5902,Textiles & Clothing,2024,Africa,1
512,4412,"Wood, Paper & Leather",2024,Asia,2
682,3802,Chemicals,2024,Asia,1
788,7406,Metals & Metal Products,2024,Africa,0
368,3407,Chemicals,2024,Asia,0
188,2618,Minerals & Raw Materials,2024,America,1
360,8426,Machinery & Equipment,2024,Asia,2
620,2901,Chemicals,2024,Europe,2
191,7203,Metals & Metal Products,2024,Europe,0
470,8311,Metals & Metal Products,2024,Europe,1
152,2844,Chemicals,2024,America,2
384,1005,Agriculture & Food,2024,Africa,2
604,3809,Chemicals,2024,America,1
643,7415,Metals & Metal Products,2024,Asia,0
620,9405,Furniture & Misc,2024,Europe,2
703,8457,Machinery & Equipment,2024,Europe,1
246,3814,Chemicals,2024,Europe,1
634,6505,Footwear & Headgear,2024,Asia,1
124,2911,Chemicals,2024,America,1
100,2508,Minerals & Raw Materials,2024,Europe,0
699,2519,Minerals & Raw Materials,2024,Asia,1
818,901,Agriculture & Food,2024,Africa,2
792,2918,Chemicals,2024,Europe,2
400,8431,Machinery & Equipment,2024,Asia,2
579,7111,Precious Metals & Gems,2024,Europe,1
100,5602,Textiles & Clothing,2024,Europe,1
616,4806,"Wood, Paper & Leather",2024,Europe,1
458,3207,Chemicals,2024,Asia,1
620,305,Agriculture & Food,2024,Europe,1
251,9616,Furniture & Misc,2024,Europe,1
56,3903,Plastics & Rubber,2024,Europe,1
300,2002,Agriculture & Food,2024,Europe,1
554,2848,Chemicals,2024,Pacific,1
344,1510,Agriculture & Food,2024,Asia,1
191,9033,Instruments & Optics,2024,Europe,0
384,5201,Textiles & Clothing,2024,Africa,2
70,2528,Minerals & Raw Materials,2024,Europe,1
414,4909,"Wood, Paper & Leather",2024,Asia,1
104,8511,Machinery & Equipment,2024,Asia,0
860,9202,Instruments & Optics,2024,Asia,1
31,7604,Metals & Metal Products,2024,Asia,2
842,6901,"Stone, Glass & Ceramics",2024,America,1
842,8410,Machinery & Equipment,2024,America,1
348,8202,Metals & Metal Products,2024,Europe,0
156,802,Agriculture & Food,2024,Asia,1
682,7202,Metals & Metal Products,2024,Asia,2
608,7606,Metals & Metal Products,2024,Asia,1
784,5204,Textiles & Clothing,2024,Asia,0
470,1501,Agriculture & Food,2024,Europe,1
894,8403,Machinery & Equipment,2024,Africa,1
579,8510,Machinery & Equipment,2024,Europe,1
804,6910,"Stone, Glass & Ceramics",2024,Europe,1
31,7612,Metals & Metal Products,2024,Asia,1
643,6907,"Stone, Glass & Ceramics",2024,Asia,0
288,101,Agriculture & Food,2024,Africa,1
68,5210,Textiles & Clothing,2024,America,1
188,5204,Textiles & Clothing,2024,America,1
214,3203,Chemicals,2024,America,1
818,2716,Energy & Hydrocarbons,2024,Africa,0
699,8406,Machinery & Equipment,2024,Asia,0
702,3803,Chemicals,2024,Asia,1
320,2846,Chemicals,2024,America,1
470,6303,Textiles & Clothing,2024,Europe,0
100,5508,Textiles & Clothing,2024,Europe,0
410,7204,Metals & Metal Products,2024,Asia,0
422,8478,Machinery & Equipment,2024,Asia,0
50,1003,Agriculture & Food,2024,Asia,1
616,8533,Machinery & Equipment,2024,Europe,0
705,2209,Agriculture & Food,2024,Europe,1
842,8403,Machinery & Equipment,2024,America,1
504,4419,"Wood, Paper & Leather",2024,Africa,1
826,8002,Metals & Metal Products,2024,Europe,1
203,5608,Textiles & Clothing,2024,Europe,0
233,1601,Agriculture & Food,2024,Europe,1
600,6809,"Stone, Glass & Ceramics",2024,America,1
826,2907,Chemicals,2024,Europe,0
68,8701,Transport,2024,America,2
642,3815,Chemicals,2024,Europe,0
340,8487,Machinery & Equipment,2024,America,1
784,8505,Machinery & Equipment,2024,Asia,2
458,3822,Chemicals,2024,Asia,0
704,6906,"Stone, Glass & Ceramics",2024,Asia,1
600,4601,"Wood, Paper & Leather",2024,America,0
764,9010,Instruments & Optics,2024,Asia,1
372,2813,Chemicals,2024,Europe,1
50,3809,Chemicals,2024,Asia,1
414,2101,Agriculture & Food,2024,Asia,2
834,7113,Precious Metals & Gems,2024,Africa,0
372,9024,Instruments & Optics,2024,Europe,1
484,5001,Textiles & Clothing,2024,America,1
484,9703,Arts & Antiques,2024,America,1
191,2511,Minerals & Raw Materials,2024,Europe,1
634,7404,Metals & Metal Products,2024,Asia,2
360,8449,Machinery & Equipment,2024,Asia,1
100,9301,Arms & Ammunition,2024,Europe,1
144,9606,Furniture & Misc,2024,Asia,1
702,3402,Chemicals,2024,Asia,1
344,2850,Chemicals,2024,Asia,1
251,7003,"Stone, Glass & Ceramics",2024,Europe,0
688,2827,Chemicals,2024,Unknown,1
360,2308,Agriculture & Food,2024,Asia,0
203,9005,Instruments & Optics,2024,Europe,1
214,5606,Textiles & Clothing,2024,America,1
246,6206,Textiles & Clothing,2024,Europe,2
50,7227,Metals & Metal Products,2024,Asia,1
116,3502,Chemicals,2024,Asia,0
784,8515,Machinery & Equipment,2024,Asia,2
434,9101,Instruments & Optics,2024,Africa,2
440,8608,Transport,2024,Europe,1
340,8547,Machinery & Equipment,2024,America,1
56,3406,Chemicals,2024,Europe,1
104,5804,Textiles & Clothing,2024,Asia,1
300,3102,Chemicals,2024,Europe,2
170,1005,Agriculture & Food,2024,America,1
724,3004,Chemicals,2024,Europe,2
788,9303,Arms & Ammunition,2024,Africa,1
428,8904,Transport,2024,Europe,1
36,8215,Metals & Metal Products,2024,Pacific,0
470,4810,"Wood, Paper & Leather",2024,Europe,2
76,6207,Textiles & Clothing,2024,America,1
591,5306,Textiles & Clothing,2024,America,1
188,9613,Furniture & Misc,2024,America,1
702,106,Agriculture & Food,2024,Asia,0
144,2309,Agriculture & Food,2024,Asia,0
818,2848,Chemicals,2024,Africa,0
470,4602,"Wood, Paper & Leather",2024,Europe,1
858,4816,"Wood, Paper & Leather",2024,America,1
300,4909,"Wood, Paper & Leather",2024,Europe,1
826,403,Agriculture & Food,2024,Europe,1
344,8539,Machinery & Equipment,2024,Asia,1
620,2922,Chemicals,2024,Europe,2
300,8449,Machinery & Equipment,2024,Europe,0
300,6207,Textiles & Clothing,2024,Europe,0
484,2843,Chemicals,2024,America,0
56,2524,Minerals & Raw Materials,2024,Europe,0
682,7903,Metals & Metal Products,2024,Asia,0
360,2611,Minerals & Raw Materials,2024,Asia,1
392,7612,Metals & Metal Products,2024,Asia,1
218,8410,Machinery & Equipment,2024,America,1
340,8439,Machinery & Equipment,2024,America,1
70,9208,Instruments & Optics,2024,Europe,1
32,3814,Chemicals,2024,America,1
392,2307,Agriculture & Food,2024,Asia,1
764,2840,Chemicals,2024,Asia,1
214,2513,Minerals & Raw Materials,2024,America,0
400,9106,Instruments & Optics,2024,Asia,0
818,6909,"Stone, Glass & Ceramics",2024,Africa,0
788,4820,"Wood, Paper & Leather",2024,Africa,1
276,3705,Chemicals,2024,Europe,0
36,6805,"Stone, Glass & Ceramics",2024,Pacific,1
834,304,Agriculture & Food,2024,Africa,0
218,7309,Metals & Metal Products,2024,America,1
818,6216,Textiles & Clothing,2024,Africa,1
620,7604,Metals & Metal Products,2024,Europe,2
36,8105,Metals & Metal Products,2024,Pacific,1
591,2503,Minerals & Raw Materials,2024,America,1
422,5113,Textiles & Clothing,2024,Asia,0
894,8211,Metals & Metal Products,2024,Africa,1
340,4303,"Wood, Paper & Leather",2024,America,1
780,4016,Plastics & Rubber,2024,America,2
40,6501,Footwear & Headgear,2024,Europe,1
410,1208,Agriculture & Food,2024,Asia,1
788,7117,Precious Metals & Gems,2024,Africa,1
862,8541,Machinery & Equipment,2024,America,2
340,5503,Textiles & Clothing,2024,America,1
56,301,Agriculture & Food,2024,Europe,1
788,5908,Textiles & Clothing,2024,Africa,1
440,5104,Textiles & Clothing,2024,Europe,1
804,3503,Chemicals,2024,Europe,1
504,7101,Precious Metals & Gems,2024,Africa,1
579,4015,Plastics & Rubber,2024,Europe,0
398,2815,Chemicals,2024,Asia,1
144,1501,Agriculture & Food,2024,Asia,0
392,2909,Chemicals,2024,Asia,2
860,7303,Metals & Metal Products,2024,Asia,1
400,5113,Textiles & Clothing,2024,Asia,1
643,3823,Chemicals,2024,Asia,0
76,7616,Metals & Metal Products,2024,America,2
616,8453,Machinery & Equipment,2024,Europe,1
288,3102,Chemicals,2024,Africa,2
440,7208,Metals & Metal Products,2024,Europe,2
894,7613,Metals & Metal Products,2024,Africa,1
104,2502,Minerals & Raw Materials,2024,Asia,1
834,8514,Machinery & Equipment,2024,Africa,1
470,2938,Chemicals,2024,Europe,1
50,4101,"Wood, Paper & Leather",2024,Asia,0
50,7307,Metals & Metal Products,2024,Asia,0
368,5401,Textiles & Clothing,2024,Asia,1
705,8706,Transport,2024,Europe,1
860,3813,Chemicals,2024,Asia,1
442,5605,Textiles & Clothing,2024,Europe,1
780,1517,Agriculture & Food,2024,America,0
40,2510,Minerals & Raw Materials,2024,Europe,1
344,814,Agriculture & Food,2024,Asia,1
428,6601,Footwear & Headgear,2024,Europe,1
643,9406,Furniture & Misc,2024,Asia,0
422,8523,Machinery & Equipment,2024,Asia,2
634,6504,Footwear & Headgear,2024,Asia,1
858,8519,Machinery & Equipment,2024,America,1
862,8307,Metals & Metal Products,2024,America,1
788,3003,Chemicals,2024,Africa,0
320,410,Agriculture & Food,2024,America,1
703,7115,Precious Metals & Gems,2024,Europe,0
191,6811,"Stone, Glass & Ceramics",2024,Europe,1
826,501,Agriculture & Food,2024,Europe,0
233,8429,Machinery & Equipment,2024,Europe,0
372,5006,Textiles & Clothing,2024,Europe,1
392,2713,Energy & Hydrocarbons,2024,Asia,1
642,2909,Chemicals,2024,Europe,2
704,4417,"Wood, Paper & Leather",2024,Asia,0
156,4911,"Wood, Paper & Leather",2024,Asia,1
233,9613,Furniture & Misc,2024,Europe,1
300,6913,"Stone, Glass & Ceramics",2024,Europe,1
188,5902,Textiles & Clothing,2024,America,0
688,8482,Machinery & Equipment,2024,Unknown,2
428,3820,Chemicals,2024,Europe,0
643,8461,Machinery & Equipment,2024,Asia,1
440,4410,"Wood, Paper & Leather",2024,Europe,1
440,5803,Textiles & Clothing,2024,Europe,0
643,9206,Instruments & Optics,2024,Asia,0
484,3913,Plastics & Rubber,2024,America,1
704,8113,Metals & Metal Products,2024,Asia,0
784,6702,Footwear & Headgear,2024,Asia,0
600,1905,Agriculture & Food,2024,America,2
604,8511,Machinery & Equipment,2024,America,2
112,1002,Agriculture & Food,2024,Europe,0
752,2517,Minerals & Raw Materials,2024,Europe,1
50,5301,Textiles & Clothing,2024,Asia,1
804,8472,Machinery & Equipment,2024,Europe,1
344,9208,Instruments & Optics,2024,Asia,1
31,708,Agriculture & Food,2024,Asia,0
600,5006,Textiles & Clothing,2024,America,1
31,3605,Chemicals,2024,Asia,0
380,4411,"Wood, Paper & Leather",2024,Europe,2
400,8534,Machinery & Equipment,2024,Asia,2
704,4004,Plastics & Rubber,2024,Asia,1
458,9606,Furniture & Misc,2024,Asia,1
554,3704,Chemicals,2024,Pacific,0
579,2818,Chemicals,2024,Europe,2
320,1001,Agriculture & Food,2024,America,2
604,8608,Transport,2024,America,1
112,5509,Textiles & Clothing,2024,Europe,1
56,1501,Agriculture & Food,2024,Europe,1
56,3307,Chemicals,2024,Europe,2
705,8503,Machinery & Equipment,2024,Europe,1
894,810,Agriculture & Food,2024,Africa,0
48,5404,Textiles & Clothing,2024,Asia,0
703,6004,Textiles & Clothing,2024,Europe,1
579,2005,Agriculture & Food,2024,Europe,2
705,2714,Energy & Hydrocarbons,2024,Europe,1
608,6505,Footwear & Headgear,2024,Asia,1
203,7103,Precious Metals & Gems,2024,Europe,1
634,4009,Plastics & Rubber,2024,Asia,2
699,510,Agriculture & Food,2024,Asia,1
586,9024,Instruments & Optics,2024,Asia,0
152,6814,"Stone, Glass & Ceramics",2024,America,1
100,9103,Instruments & Optics,2024,Europe,1
804,3206,Chemicals,2024,Europe,1
288,8547,Machinery & Equipment,2024,Africa,1
368,1207,Agriculture & Food,2024,Asia,1
368,7320,Metals & Metal Products,2024,Asia,1
340,9028,Instruments & Optics,2024,America,1
320,7616,Metals & Metal Products,2024,America,2
144,4408,"Wood, Paper & Leather",2024,Asia,1
784,9105,Instruments & Optics,2024,Asia,0
834,2711,Energy & Hydrocarbons,2024,Africa,2
440,8455,Machinery & Equipment,2024,Europe,1
214,6116,Textiles & Clothing,2024,America,1
76,3814,Chemicals,2024,America,1
586,7016,"Stone, Glass & Ceramics",2024,Asia,0
858,2001,Agriculture & Food,2024,America,1
100,4203,"Wood, Paper & Leather",2024,Europe,1
752,1214,Agriculture & Food,2024,Europe,1
188,2918,Chemicals,2024,America,1
804,8208,Metals & Metal Products,2024,Europe,1
834,3815,Chemicals,2024,Africa,0
792,8202,Metals & Metal Products,2024,Europe,1
764,3923,Plastics & Rubber,2024,Asia,0
233,7207,Metals & Metal Products,2024,Europe,0
608,9026,Instruments & Optics,2024,Asia,2
300,2847,Chemicals,2024,Europe,1
36,6117,Textiles & Clothing,2024,Pacific,1
372,3203,Chemicals,2024,Europe,1
191,4302,"Wood, Paper & Leather",2024,Europe,0
704,2301,Agriculture & Food,2024,Asia,1
579,1806,Agriculture & Food,2024,Europe,2
276,2942,Chemicals,2024,Europe,0
203,8525,Machinery & Equipment,2024,Europe,2
788,2209,Agriculture & Food,2024,Africa,0
440,2904,Chemicals,2024,Europe,1
170,8413,Machinery & Equipment,2024,America,2
48,9105,Instruments & Optics,2024,Asia,0
860,8512,Machinery & Equipment,2024,Asia,2
724,2523,Minerals & Raw Materials,2024,Europe,2
70,7904,Metals & Metal Products,2024,Europe,1
70,1901,Agriculture & Food,2024,Europe,2
434,3909,Plastics & Rubber,2024,Africa,2
764,3205,Chemicals,2024,Asia,1
642,4813,"Wood, Paper & Leather",2024,Europe,1
434,2701,Energy & Hydrocarbons,2024,Africa,2
842,5208,Textiles & Clothing,2024,America,0
764,4004,Plastics & Rubber,2024,Asia,1
404,6005,Textiles & Clothing,2024,Africa,1
276,1517,Agriculture & Food,2024,Europe,1
156,6302,Textiles & Clothing,2024,Asia,0
752,5406,Textiles & Clothing,2024,Europe,0
152,1520,Agriculture & Food,2024,America,1
860,2941,Chemicals,2024,Asia,2
634,4909,"Wood, Paper & Leather",2024,Asia,1
780,3920,Plastics & Rubber,2024,America,2
512,2916,Chemicals,2024,Asia,2
600,9006,Instruments & Optics,2024,America,1
70,305,Agriculture & Food,2024,Europe,1
380,5310,Textiles & Clothing,2024,Europe,0
36,709,Agriculture & Food,2024,Pacific,0
784,1702,Agriculture & Food,2024,Asia,2
344,8465,Machinery & Equipment,2024,Asia,0
404,812,Agriculture & Food,2024,Africa,0
704,2930,Chemicals,2024,Asia,0
56,5006,Textiles & Clothing,2024,Europe,0
752,6207,Textiles & Clothing,2024,Europe,1
288,5701,Textiles & Clothing,2024,Africa,0
528,7406,Metals & Metal Products,2024,Europe,0
68,7407,Metals & Metal Products,2024,America,1
70,6215,Textiles & Clothing,2024,Europe,1
410,2306,Agriculture & Food,2024,Asia,2
380,4420,"Wood, Paper & Leather",2024,Europe,1
512,8704,Transport,2024,Asia,0
368,7609,Metals & Metal Products,2024,Asia,1
344,9403,Furniture & Misc,2024,Asia,0
410,3406,Chemicals,2024,Asia,0
40,6004,Textiles & Clothing,2024,Europe,0
858,910,Agriculture & Food,2024,America,1
442,3215,Chemicals,2024,Europe,1
191,9619,Furniture & Misc,2024,Europe,2
579,2521,Minerals & Raw Materials,2024,Europe,1
380,8451,Machinery & Equipment,2024,Europe,0
392,8466,Machinery & Equipment,2024,Asia,1
384,2848,Chemicals,2024,Africa,1
208,6402,Footwear & Headgear,2024,Europe,2
104,8505,Machinery & Equipment,2024,Asia,2
384,7314,Metals & Metal Products,2024,Africa,1
251,5515,Textiles & Clothing,2024,Europe,1
894,404,Agriculture & Food,2024,Africa,1
300,5603,Textiles & Clothing,2024,Europe,1
440,8479,Machinery & Equipment,2024,Europe,0
484,2208,Agriculture & Food,2024,America,2
642,7008,"Stone, Glass & Ceramics",2024,Europe,1
616,708,Agriculture & Food,2024,Europe,0
188,6004,Textiles & Clothing,2024,America,0
752,3823,Chemicals,2024,Europe,2
68,7301,Metals & Metal Products,2024,America,1
368,8507,Machinery & Equipment,2024,Asia,2
398,7406,Metals & Metal Products,2024,Asia,1
554,7118,Precious Metals & Gems,2024,Pacific,1
104,8482,Machinery & Equipment,2024,Asia,0
40,9112,Instruments & Optics,2024,Europe,0
348,9612,Furniture & Misc,2024,Europe,1
566,9608,Furniture & Misc,2024,Africa,1
144,9608,Furniture & Misc,2024,Asia,1
246,8420,Machinery & Equipment,2024,Europe,1
392,5113,Textiles & Clothing,2024,Asia,0
788,8303,Metals & Metal Products,2024,Africa,1
643,6702,Footwear & Headgear,2024,Asia,1
320,405,Agriculture & Food,2024,America,2
780,702,Agriculture & Food,2024,America,2
780,2818,Chemicals,2024,America,2
31,8408,Machinery & Equipment,2024,Asia,2
858,8804,Transport,2024,America,1
24,2939,Chemicals,2024,Africa,1
24,301,Agriculture & Food,2024,Africa,1
862,8460,Machinery & Equipment,2024,America,1
862,4910,"Wood, Paper & Leather",2024,America,1
398,6213,Textiles & Clothing,2024,Asia,1
100,6310,Textiles & Clothing,2024,Europe,1
704,9602,Furniture & Misc,2024,Asia,1
442,2933,Chemicals,2024,Europe,2
48,8476,Machinery & Equipment,2024,Asia,1
858,1107,Agriculture & Food,2024,America,0
422,8007,Metals & Metal Products,2024,Asia,1
528,5609,Textiles & Clothing,2024,Europe,1
634,8213,Metals & Metal Products,2024,Asia,1
724,9208,Instruments & Optics,2024,Europe,1
404,4502,"Wood, Paper & Leather",2024,Africa,1
826,5515,Textiles & Clothing,2024,Europe,0
344,7408,Metals & Metal Products,2024,Asia,2
300,7219,Metals & Metal Products,2024,Europe,1
620,2836,Chemicals,2024,Europe,2
704,7229,Metals & Metal Products,2024,Asia,0
180,8523,Machinery & Equipment,2024,Africa,2
512,2501,Minerals & Raw Materials,2024,Asia,0
591,7209,Metals & Metal Products,2024,America,2
752,5809,Textiles & Clothing,2024,Europe,1
410,5104,Textiles & Clothing,2024,Asia,1
705,2936,Chemicals,2024,Europe,0
40,5607,Textiles & Clothing,2024,Europe,1
702,7215,Metals & Metal Products,2024,Asia,0
48,3407,Chemicals,2024,Asia,1
414,5506,Textiles & Clothing,2024,Asia,1
604,4905,"Wood, Paper & Leather",2024,America,1
360,2848,Chemicals,2024,Asia,1
